cik,user,fx_user,ir_user,cp_user,year,dm
3952,1,1,0,0,2001,2001m12
3952,1,1,0,0,2002,2002m12
3952,1,1,0,0,2003,2003m12
3952,1,1,0,0,2004,2004m12
3952,1,1,0,0,2005,2005m12
3952,1,1,0,0,2006,2006m12
3952,1,1,0,0,2007,2007m12
3952,1,1,0,0,2008,2008m12
3952,1,1,0,0,2009,2009m12
3952,0,0,0,0,2010,2010m12
3952,0,0,0,0,2011,2011m12
3952,0,,,,2012,2012m12
3959,0,,,,1998,1998m6
3959,0,,,,1999,1999m6
3959,0,0,0,0,1999,1999m12
3959,0,,,,2000,2000m12
3959,0,0,0,0,2001,2001m12
3959,0,0,0,0,2002,2002m12
3959,0,0,0,0,2003,2003m12
3959,0,,,,2004,2004m12
3959,0,,,,2005,2005m12
3982,0,,,,1996,1996m12
3982,0,,,,1997,1997m12
3982,0,,,,1998,1998m12
3982,0,,,,1999,1999m12
3982,0,0,0,0,2000,2000m12
3982,0,0,0,0,2001,2001m12
3982,0,0,0,0,2002,2002m12
3982,0,0,0,0,2003,2003m12
3982,0,,,,2004,2004m12
3982,0,0,0,0,2005,2005m12
3982,0,0,0,0,2006,2006m12
3982,0,,,,2007,2007m12
3982,1,0,0,0,2008,2008m12
3982,0,,,,2009,2009m12
3982,0,0,0,0,2010,2010m12
4127,0,,,,1996,1996m3
4127,0,0,0,0,1997,1997m3
4127,0,0,0,0,1998,1998m3
4127,0,0,0,0,1999,1999m3
4127,0,0,0,0,2000,2000m3
4127,0,0,0,0,2001,2001m3
4127,0,0,0,0,2002,2002m3
4127,0,0,0,0,2002,2002m9
4127,0,0,0,0,2003,2003m9
4127,0,0,0,0,2004,2004m9
4127,0,0,0,0,2005,2005m9
4127,0,0,0,0,2006,2006m9
4127,0,0,0,0,2007,2007m9
4127,1,0,0,0,2008,2008m9
4127,0,0,0,0,2009,2009m9
4127,0,0,0,0,2010,2010m9
4127,0,0,0,0,2011,2011m9
4127,0,0,0,0,2012,2012m9
4127,0,0,0,0,2013,2013m9
4127,1,1,0,0,2014,2014m9
4127,0,,,,2015,2015m1
4127,1,1,0,0,2015,2015m9
4127,0,,,,2016,2016m1
4127,1,1,0,0,2016,2016m9
4127,0,,,,2017,2017m1
4127,0,0,0,0,2017,2017m9
4127,0,0,0,0,2018,2018m9
4127,0,0,0,0,2019,2019m9
4127,0,0,0,0,2020,2020m9
4127,0,0,0,0,2021,2021m9
4127,0,0,0,0,2022,2022m9
4127,0,0,0,0,2023,2023m9
4164,0,,,,1996,1996m4
4164,0,,,,1997,1997m4
4164,0,0,1,0,1998,1998m4
4164,1,1,1,0,1999,1999m4
4164,0,0,1,0,1999,1999m12
4164,1,1,1,0,2000,2000m12
4164,1,1,1,0,2001,2001m12
4164,1,1,1,0,2002,2002m12
4164,1,0,1,0,2003,2003m12
4164,1,0,0,0,2004,2004m12
4164,1,0,0,0,2005,2005m12
4165,0,0,0,0,1996,1996m12
4165,0,0,0,0,1997,1997m12
4165,0,0,0,0,1998,1998m12
4165,0,0,0,0,1999,1999m12
4165,0,0,0,0,2000,2000m12
4165,0,,,,2001,2001m12
4187,0,,,,1996,1996m12
4187,0,,,,1997,1997m12
4187,0,0,0,0,1998,1998m12
4187,0,0,0,0,1999,1999m12
4187,0,0,0,0,2000,2000m12
4187,0,,,,2001,2001m12
4187,0,,,,2002,2002m12
4187,0,,,,2003,2003m12
4187,0,0,0,0,2004,2004m12
4187,0,0,0,0,2005,2005m12
4187,0,0,0,0,2006,2006m12
4187,0,0,0,0,2007,2007m12
4187,1,0,1,0,2008,2008m12
4187,1,0,1,0,2009,2009m12
4187,1,0,1,0,2010,2010m12
4187,1,0,1,0,2011,2011m12
4187,1,0,1,0,2012,2012m12
4187,1,0,1,0,2013,2013m12
4187,1,0,1,0,2014,2014m12
4187,1,0,1,0,2015,2015m12
4187,1,0,1,0,2016,2016m12
4187,1,0,1,0,2017,2017m12
4187,0,0,0,0,2018,2018m12
4281,0,0,0,0,1996,1996m12
4281,1,0,1,0,1997,1997m12
4281,0,0,1,0,1998,1998m12
4281,0,0,1,0,1999,1999m12
4281,0,0,1,0,2000,2000m12
4281,0,0,0,0,2001,2001m12
4281,0,0,0,0,2002,2002m12
4281,0,0,0,0,2003,2003m12
4281,0,0,0,0,2004,2004m12
4281,0,0,0,0,2005,2005m12
4281,0,0,0,0,2006,2006m12
4281,0,0,0,0,2007,2007m12
4281,1,0,1,0,2008,2008m12
4281,1,1,1,0,2009,2009m12
4281,1,1,1,0,2010,2010m12
4281,1,1,1,0,2011,2011m12
4281,1,1,1,0,2012,2012m12
4281,1,1,1,0,2013,2013m12
4281,1,1,1,0,2014,2014m12
4281,1,1,1,0,2015,2015m12
4281,1,0,1,0,2016,2016m12
4281,1,0,1,0,2017,2017m12
4281,1,0,0,0,2018,2018m12
4281,1,0,0,0,2019,2019m12
4281,0,0,0,0,2020,2020m12
4281,0,0,0,0,2021,2021m12
4281,0,0,0,0,2022,2022m12
4281,1,0,1,0,2023,2023m12
4285,1,1,1,1,1996,1996m12
4285,0,0,0,0,1997,1997m12
4285,0,0,0,0,1998,1998m12
4285,0,0,0,0,1999,1999m12
4285,0,0,0,0,2000,2000m12
4285,0,0,0,0,2001,2001m12
4285,1,0,0,0,2002,2002m12
4285,1,1,1,1,2003,2003m9
4285,1,1,0,0,2003,2003m12
4285,1,1,0,0,2004,2004m12
4285,1,1,0,0,2005,2005m12
4285,1,1,1,1,2007,2007m2
4310,0,,,,1996,1996m12
4310,0,0,0,0,1997,1997m12
4310,0,0,0,0,1998,1998m12
4310,0,0,0,0,1999,1999m12
4310,0,0,0,0,2000,2000m12
4317,0,0,0,0,1996,1996m4
4317,0,0,0,0,1997,1997m3
4317,0,0,0,0,1998,1998m3
4317,0,0,0,0,1999,1999m3
4317,0,0,0,0,2000,2000m3
4317,0,0,0,0,2001,2001m3
4317,0,0,0,0,2002,2002m3
4317,0,0,0,0,2003,2003m3
4317,0,0,0,0,2004,2004m3
4317,0,0,0,0,2005,2005m3
4317,0,0,0,0,2006,2006m3
4319,0,,,,1996,1996m7
4319,0,,,,1997,1997m7
4344,0,,,,1996,1996m7
4344,0,,,,1997,1997m7
4344,0,,,,1998,1998m7
4344,0,,,,1999,1999m7
4344,0,0,0,0,2000,2000m7
4344,0,0,0,0,2001,2001m7
4344,0,,,,2002,2002m7
4344,0,,,,2003,2003m7
4344,0,,,,2004,2004m7
4427,0,0,0,0,1996,1996m12
4438,0,,,,1996,1996m9
4447,0,0,0,0,1996,1996m12
4447,0,0,0,0,1997,1997m12
4447,0,0,0,0,1998,1998m12
4447,0,0,0,0,1999,1999m12
4447,0,0,0,0,2000,2000m12
4447,0,0,0,0,2001,2001m12
4447,1,0,1,0,2002,2002m12
4447,0,0,0,0,2003,2003m12
4447,1,1,1,1,2004,2004m12
4447,1,1,0,1,2005,2005m12
4447,1,1,0,1,2006,2006m12
4447,1,1,0,1,2007,2007m12
4447,1,1,0,1,2008,2008m12
4447,1,1,0,1,2009,2009m12
4447,1,1,1,1,2010,2010m12
4447,1,1,1,1,2011,2011m12
4447,1,1,1,1,2012,2012m12
4447,1,1,1,1,2013,2013m12
4447,1,1,1,1,2014,2014m12
4447,1,1,1,0,2015,2015m12
4447,1,1,1,0,2016,2016m12
4447,1,1,1,0,2017,2017m12
4447,1,1,1,1,2018,2018m12
4447,1,1,1,1,2019,2019m12
4447,1,1,1,1,2020,2020m12
4447,1,1,1,1,2021,2021m12
4447,1,1,1,1,2022,2022m12
4447,1,1,1,1,2023,2023m12
4457,0,0,1,0,1996,1996m3
4457,0,0,1,0,1997,1997m3
4457,1,0,1,0,1998,1998m3
4457,1,0,1,0,1999,1999m3
4457,1,0,1,0,2000,2000m3
4457,1,0,1,0,2001,2001m3
4457,1,0,1,0,2002,2002m3
4457,1,0,1,0,2003,2003m3
4457,1,0,1,0,2004,2004m3
4457,1,0,1,0,2005,2005m3
4457,1,0,1,0,2006,2006m3
4457,1,0,1,0,2007,2007m3
4457,1,0,1,0,2008,2008m3
4457,1,0,1,0,2009,2009m3
4457,1,0,1,0,2010,2010m3
4457,1,0,1,0,2011,2011m3
4457,1,0,1,0,2012,2012m3
4457,1,0,1,0,2013,2013m3
4457,1,0,1,0,2014,2014m3
4457,1,0,1,0,2015,2015m3
4457,1,0,1,0,2016,2016m3
4457,1,0,1,0,2017,2017m3
4457,1,0,1,0,2018,2018m3
4457,1,0,1,0,2019,2019m3
4457,1,0,1,0,2020,2020m3
4457,1,0,1,0,2021,2021m3
4457,1,0,1,0,2022,2022m3
4457,1,0,1,0,2024,2024m3
4458,0,0,1,0,1996,1996m3
4458,0,0,1,0,1997,1997m3
4458,1,0,1,0,1998,1998m3
4458,1,0,1,0,1999,1999m3
4458,1,0,1,0,2000,2000m3
4458,1,0,1,0,2001,2001m3
4458,1,0,1,0,2002,2002m3
4458,1,0,1,0,2003,2003m3
4458,1,0,1,0,2004,2004m3
4458,1,0,1,0,2005,2005m3
4458,1,0,1,0,2006,2006m3
4458,1,0,1,0,2007,2007m3
4507,0,0,0,0,1996,1996m9
4507,0,0,0,0,1997,1997m9
4507,1,0,0,0,1998,1998m9
4515,1,0,1,0,1996,1996m12
4515,1,0,1,0,1997,1997m12
4515,1,0,1,0,1998,1998m12
4515,1,0,1,0,1999,1999m12
4515,1,0,1,0,2000,2000m12
4515,1,0,1,0,2001,2001m12
4515,1,0,1,0,2002,2002m12
4515,1,0,1,0,2003,2003m12
4515,1,0,1,0,2004,2004m12
4515,1,0,0,0,2005,2005m12
4515,1,0,0,0,2006,2006m12
4515,1,0,0,0,2007,2008m2
4515,1,0,0,0,2008,2008m12
4515,1,0,0,0,2009,2009m12
4515,1,0,0,0,2010,2010m12
4515,1,0,0,0,2011,2011m12
4515,1,0,0,0,2012,2012m12
4515,1,0,1,0,2013,2013m12
4515,1,0,0,0,2014,2014m12
4515,1,0,0,0,2015,2015m12
4515,1,0,0,0,2016,2016m12
4515,1,0,0,0,2017,2017m12
4515,1,0,0,0,2018,2018m12
4515,1,0,0,0,2019,2019m12
4515,1,0,0,0,2020,2020m12
4515,1,0,0,0,2021,2021m12
4515,1,0,0,0,2022,2022m12
4515,1,0,0,0,2023,2023m12
4570,0,,,,1997,1997m12
4570,0,,,,1998,1998m12
4570,0,,,,1999,1999m12
4570,0,0,0,0,2000,2000m12
4611,0,,,,1996,1996m12
4611,0,,,,1997,1997m12
4611,0,0,0,0,1998,1998m12
4611,0,0,0,0,1999,1999m12
4611,0,0,0,0,2000,2000m12
4611,0,0,0,0,2001,2001m12
4611,0,0,0,0,2002,2002m12
4611,0,0,0,0,2003,2003m12
4611,0,0,0,0,2004,2004m12
4611,0,0,0,0,2005,2005m12
4611,1,0,1,0,2006,2006m12
4611,0,0,1,0,2007,2007m12
4611,0,0,1,0,2008,2008m12
4611,0,0,0,0,2009,2009m12
4611,0,,,,2010,2010m12
4611,0,,,,2011,2011m12
4672,0,0,0,0,1996,1996m12
4672,0,,,,1997,1997m12
4672,0,0,0,0,1998,1998m12
4811,0,,,,1996,1996m5
4811,0,,,,1997,1997m5
4811,0,,,,1998,1998m5
4811,0,,,,1999,1999m5
4811,0,,,,2000,2000m5
4811,0,0,0,0,2001,2001m5
4811,0,0,0,0,2002,2002m5
4811,0,0,0,0,2003,2003m5
4811,0,0,0,0,2004,2004m5
4811,0,0,0,0,2005,2005m5
4811,0,0,0,0,2006,2006m5
4811,0,0,0,0,2007,2007m5
4811,0,0,0,0,2008,2008m5
4811,0,0,0,0,2009,2009m5
4811,0,0,0,0,2009,2009m8
4811,0,,,,2010,2010m5
4828,0,0,0,0,1996,1996m8
4828,0,0,0,0,1997,1997m8
4828,0,,,,1998,1998m8
4828,0,,,,1999,1999m8
4828,0,,,,2000,2000m8
4828,0,,,,2001,2001m8
4828,0,,,,2002,2002m8
4828,0,0,1,0,2003,2003m8
4828,0,0,1,0,2004,2004m8
4828,0,0,1,0,2005,2005m8
4828,0,0,1,0,2006,2006m8
4828,0,0,0,0,2007,2007m8
4828,0,0,0,0,2008,2008m8
4828,0,0,0,0,2009,2009m8
4828,1,1,1,0,2010,2010m8
4828,1,1,1,0,2011,2011m8
4828,1,1,1,0,2012,2012m8
4833,0,,,,1996,1996m1
4904,0,,,,1996,1996m12
4904,0,0,0,0,1997,1997m12
4904,0,0,0,0,1998,1998m12
4904,0,0,0,0,1999,1999m12
4904,0,0,0,0,2000,2000m12
4904,0,0,0,0,2001,2001m12
4904,0,0,0,0,2002,2002m12
4904,0,0,0,0,2003,2003m12
4904,0,0,0,0,2004,2004m12
4904,0,0,0,0,2005,2005m12
4904,0,0,0,0,2006,2006m12
4904,0,0,0,0,2007,2007m12
4904,0,0,0,0,2008,2008m12
4904,0,0,0,0,2009,2009m12
4904,1,0,0,0,2010,2010m12
4904,1,0,0,0,2011,2011m12
4904,1,0,0,0,2012,2012m12
4904,1,0,0,0,2013,2013m12
4904,0,0,0,0,2014,2014m12
4904,0,0,0,0,2015,2015m12
4904,0,0,0,0,2016,2016m12
4904,0,0,0,0,2017,2017m12
4904,0,0,0,0,2018,2018m12
4904,0,0,0,0,2019,2019m12
4904,1,0,1,1,2020,2020m12
4904,1,0,1,1,2021,2021m12
4904,1,0,1,1,2022,2022m12
4904,1,0,1,1,2023,2023m12
4962,0,0,0,0,1996,1996m12
4962,0,0,0,0,1997,1997m12
4962,0,0,0,0,1998,1998m12
4962,0,0,0,0,1999,1999m12
4962,0,0,0,0,2000,2000m12
4962,1,0,0,0,2001,2001m12
4962,1,0,0,0,2002,2002m12
4962,1,0,0,0,2003,2003m12
4962,0,0,0,0,2004,2004m12
4962,0,0,0,0,2005,2005m12
4962,0,0,0,0,2006,2006m12
4962,0,0,0,0,2007,2007m12
4962,0,0,0,0,2008,2008m12
4962,0,0,0,0,2009,2009m12
4962,0,0,0,0,2010,2010m12
4962,0,1,0,0,2011,2011m12
4962,0,1,0,0,2012,2012m12
4962,0,1,0,0,2013,2013m12
4962,0,0,0,0,2014,2014m12
4962,1,1,1,0,2015,2015m12
4962,1,1,1,0,2016,2016m12
4962,1,1,1,0,2017,2017m12
4962,1,1,1,0,2018,2018m12
4962,1,1,1,0,2019,2019m12
4962,1,1,1,0,2020,2020m12
4962,1,1,1,0,2021,2021m12
4962,1,1,1,0,2022,2022m12
4962,1,1,1,0,2023,2023m12
4969,1,1,1,0,1996,1996m12
4969,1,1,1,0,1997,1997m12
4969,1,1,1,0,1998,1998m12
4969,1,1,1,0,1999,1999m12
4969,1,1,1,0,2000,2000m12
4969,1,1,1,0,2001,2001m12
4969,1,1,1,0,2002,2002m12
4969,1,1,1,0,2003,2003m12
4969,1,1,1,0,2004,2004m12
4969,1,1,1,0,2005,2005m12
4969,1,1,1,0,2006,2006m12
4969,1,1,1,0,2007,2007m12
4969,1,1,1,0,2008,2008m12
4969,1,1,1,0,2009,2009m12
4969,1,1,1,0,2010,2010m12
4969,1,1,1,0,2011,2011m12
4969,1,1,1,0,2012,2012m12
4969,1,1,1,0,2013,2013m12
4969,1,1,1,0,2014,2014m12
4969,1,1,1,0,2015,2015m12
4969,1,1,1,0,2016,2016m12
4969,1,1,1,0,2017,2017m12
4969,1,1,1,0,2018,2018m12
4969,1,1,1,0,2019,2019m12
4969,1,1,1,0,2020,2020m12
4977,0,0,0,0,1996,1996m12
4977,0,0,0,0,1997,1997m12
4977,0,0,0,0,1998,1998m12
4977,0,0,0,0,1999,1999m12
4977,0,0,0,0,2000,2000m12
4977,1,1,1,0,2001,2001m12
4977,1,1,1,0,2002,2002m12
4977,1,1,1,0,2003,2003m12
4977,1,1,1,0,2004,2004m12
4977,1,1,1,0,2005,2005m12
4977,1,1,1,0,2006,2006m12
4977,1,1,1,0,2007,2007m12
4977,1,1,1,0,2008,2008m12
4977,1,1,1,0,2009,2009m12
4977,1,1,1,0,2010,2010m12
4977,1,1,1,0,2011,2011m12
4977,1,1,1,0,2012,2012m12
4977,1,1,1,1,2013,2013m12
4977,1,1,1,1,2014,2014m12
4977,1,1,1,1,2015,2015m12
4977,1,1,1,1,2016,2016m12
4977,1,1,1,1,2017,2017m12
4977,1,1,1,1,2018,2018m12
4977,1,1,1,1,2019,2019m12
4977,1,1,1,0,2020,2020m12
4977,1,1,1,0,2021,2021m12
4977,1,1,1,0,2022,2022m12
4977,1,1,1,0,2023,2023m12
5009,0,,,,1996,1996m12
5016,0,0,0,0,1996,1996m12
5016,0,0,0,0,1997,1997m12
5016,0,0,0,0,1998,1998m12
5016,0,0,0,0,1999,1999m12
5016,0,0,0,0,2000,2000m12
5016,1,0,0,0,2001,2001m12
5016,1,0,0,0,2002,2002m12
5103,0,0,0,0,1996,1996m12
5103,1,1,1,0,1997,1997m12
5103,1,1,1,0,1998,1998m12
5103,1,1,1,0,1999,1999m12
5103,1,1,1,0,2000,2000m12
5117,0,,,,1996,1996m12
5117,0,,,,1997,1997m12
5117,0,,,,1998,1998m12
5117,0,,,,1999,1999m12
5117,0,,,,2000,2000m12
5117,0,0,0,0,2001,2001m3
5117,0,0,0,0,2002,2002m3
5117,0,0,0,0,2003,2003m3
5117,0,0,0,0,2004,2004m3
5117,0,0,0,0,2004,2004m12
5117,0,0,0,0,2005,2005m8
5117,0,0,0,0,2006,2006m8
5117,0,0,0,0,2007,2007m8
5117,0,0,0,0,2008,2008m8
5117,0,0,0,0,2009,2009m8
5117,0,0,0,0,2010,2010m8
5117,0,0,0,0,2011,2011m8
5117,0,0,0,0,2012,2012m8
5133,0,0,0,0,1996,1996m2
5133,0,0,0,0,1997,1997m2
5133,0,0,0,0,1998,1998m2
5133,0,0,0,0,1999,1999m2
5133,0,0,0,0,2000,2000m2
5133,0,0,0,0,2001,2001m2
5133,0,0,0,0,2002,2002m2
5133,0,0,0,0,2003,2003m2
5133,0,0,0,0,2004,2004m2
5133,0,0,0,0,2005,2005m2
5133,0,0,0,0,2006,2006m2
5133,0,0,1,0,2007,2007m2
5133,0,0,1,0,2008,2008m2
5133,0,0,1,0,2009,2009m2
5133,0,0,0,0,2010,2010m2
5133,0,0,0,0,2011,2011m2
5133,0,0,0,0,2012,2012m2
5133,0,0,0,0,2013,2013m2
5133,0,0,0,0,2014,2014m2
5133,0,0,0,0,2015,2015m2
5133,0,0,0,0,2016,2016m2
5172,0,,,,1996,1996m12
5172,0,,,,1997,1997m12
5172,0,,,,1998,1998m12
5187,1,1,1,0,1996,1996m12
5187,0,0,0,0,1997,1997m12
5187,0,0,0,0,1998,1998m12
5187,0,0,0,0,1999,1999m12
5187,0,0,0,0,2000,2000m12
5187,0,0,0,0,2001,2001m12
5187,0,0,0,0,2002,2002m12
5187,0,0,0,0,2003,2003m12
5187,0,0,0,0,2004,2004m12
5187,0,0,0,0,2005,2005m12
5187,0,0,0,0,2006,2006m12
5187,0,0,0,0,2007,2007m12
5187,0,0,0,0,2008,2008m12
5197,0,,,,1996,1996m6
5197,0,,,,1997,1997m6
5197,0,,,,1998,1998m6
5197,0,,,,1999,1999m6
5197,0,,,,2000,2000m6
5197,0,,,,2001,2001m6
5197,0,,,,2002,2002m6
5197,0,,,,2003,2003m6
5207,0,,,,1996,1996m12
5207,0,,,,1997,1997m12
5227,0,0,0,0,1996,1996m12
5227,0,0,0,0,1997,1997m12
5227,0,0,0,0,1998,1998m12
5272,1,1,1,1,1996,1996m12
5272,1,1,1,1,1997,1997m12
5272,1,1,1,1,1998,1998m12
5272,1,1,1,1,1999,1999m12
5272,1,1,1,1,2000,2000m12
5272,1,1,1,1,2001,2001m12
5272,1,1,1,1,2002,2002m12
5272,1,1,1,0,2003,2003m12
5272,1,1,1,1,2004,2004m12
5272,1,1,1,1,2005,2005m12
5272,1,1,1,0,2006,2006m12
5272,1,1,1,0,2007,2007m12
5272,1,1,1,1,2008,2008m12
5272,1,1,1,1,2009,2009m12
5272,1,1,1,1,2010,2010m12
5272,1,1,1,1,2011,2011m12
5272,1,1,1,1,2012,2012m12
5272,1,1,1,1,2013,2013m12
5272,1,1,1,1,2014,2014m12
5272,1,1,1,1,2015,2015m12
5272,1,1,1,1,2016,2016m12
5272,1,1,1,1,2017,2017m12
5272,1,1,1,1,2018,2018m12
5272,1,1,1,0,2019,2019m12
5272,1,1,1,0,2020,2020m12
5272,1,1,1,1,2021,2021m12
5272,1,1,1,1,2022,2022m12
5272,1,1,1,1,2023,2023m12
5320,0,0,0,0,1996,1996m12
5385,0,,,,1996,1996m2
5385,0,,,,1997,1997m2
5513,0,1,0,0,1996,1996m12
5513,1,0,1,0,1997,1997m12
5513,1,0,1,0,1998,1998m12
5513,1,0,1,0,1999,1999m12
5513,1,0,1,0,2000,2000m12
5513,1,0,1,0,2001,2001m12
5513,1,0,1,0,2002,2002m12
5513,1,1,1,0,2003,2003m12
5513,1,1,1,0,2004,2004m12
5513,1,1,1,0,2005,2005m12
5513,1,1,1,0,2006,2006m12
5513,1,1,1,0,2007,2007m12
5513,1,1,1,0,2008,2008m12
5513,1,1,1,0,2009,2009m12
5513,1,1,1,0,2010,2010m11
5513,1,1,1,0,2011,2011m12
5513,1,1,1,0,2012,2012m12
5513,1,1,1,0,2013,2013m12
5513,1,1,1,0,2014,2014m12
5513,1,1,1,0,2015,2015m12
5513,1,1,1,0,2016,2016m12
5513,1,1,1,0,2017,2017m12
5513,1,1,1,0,2018,2018m12
5513,1,1,1,0,2019,2019m12
5513,1,1,1,0,2020,2020m12
5513,1,1,1,0,2021,2021m12
5513,1,1,1,0,2022,2022m12
5513,1,1,1,0,2023,2023m12
5550,0,,,,1996,1996m12
5550,0,,,,1997,1997m12
5550,0,,,,1998,1998m12
5550,0,,,,1999,1999m12
5550,0,,,,2000,2000m12
5550,0,,,,2001,2001m12
5550,0,,,,2002,2002m12
5550,0,,,,2003,2003m12
5588,0,0,1,0,1996,1996m12
5588,0,0,1,0,1997,1997m12
5588,0,0,1,0,1998,1998m12
5588,1,0,1,0,1999,1999m12
5611,1,0,1,0,1996,1996m12
5611,1,0,1,1,1997,1997m12
5656,0,0,0,0,2000,2000m5
5656,0,,,,2001,2001m5
5656,0,,,,2002,2002m5
5656,0,,,,2002,2002m12
5656,0,,,,2003,2003m5
5656,0,,,,2004,2004m5
5656,0,,,,2005,2005m5
5656,0,,,,2006,2006m5
5656,0,,,,2007,2007m5
5656,0,,,,2008,2008m5
5656,0,0,0,0,2009,2009m5
5656,0,0,0,0,2010,2010m5
5656,0,,,,2011,2011m2
5656,0,0,0,0,2011,2011m5
5656,0,0,0,0,2012,2012m5
5656,0,0,0,0,2013,2013m5
5656,0,0,0,1,2014,2014m5
5656,0,0,0,0,2015,2015m5
5656,0,0,0,0,2016,2016m5
5656,0,0,0,0,2017,2017m5
5656,0,0,0,0,2018,2018m5
5657,0,,,,1996,1996m12
5657,0,0,0,0,1997,1997m12
5657,0,0,0,0,1998,1998m12
5657,0,0,0,0,1999,1999m12
5696,0,,,,1996,1996m12
5719,0,,,,1996,1996m5
5768,0,1,0,0,1996,1996m3
5768,0,,,,1997,1997m3
5768,0,,,,1998,1998m3
5768,0,0,0,0,1999,1999m3
5768,0,0,0,0,2000,2000m3
5768,0,0,0,0,2001,2001m3
5768,0,0,0,0,2002,2002m4
5768,0,0,0,0,2003,2003m3
5768,0,0,0,0,2004,2004m3
5768,0,0,0,0,2005,2005m3
5768,0,0,0,0,2006,2006m3
5768,0,0,0,0,2007,2007m3
5768,0,0,0,0,2008,2008m3
5768,0,0,0,0,2009,2009m3
5768,1,0,0,0,2010,2010m3
5768,1,0,0,0,2011,2011m3
5768,0,0,0,0,2012,2012m3
5768,0,0,0,0,2013,2013m3
5768,0,0,0,0,2014,2014m3
5768,0,0,0,0,2015,2015m3
5768,0,0,0,0,2016,2016m3
5850,0,0,0,0,1996,1996m12
5850,1,0,0,0,1997,1997m12
5850,0,0,0,0,1998,1998m12
5907,0,0,0,0,1996,1996m12
5907,1,1,1,0,1997,1997m12
5907,0,0,0,0,1998,1998m12
5907,1,0,1,0,1999,1999m12
5907,1,1,1,0,2000,2000m12
5907,1,1,1,0,2001,2001m12
5907,1,1,1,0,2002,2002m12
5907,1,1,1,0,2003,2003m12
5907,1,1,1,0,2004,2004m12
5910,1,1,0,0,1996,1996m12
5910,1,1,0,0,1997,1997m12
5910,1,1,0,0,1998,1998m12
5910,1,1,0,0,1999,1999m12
5910,1,1,0,0,2000,2000m12
5910,1,1,0,0,2001,2001m12
5910,1,1,0,0,2002,2002m12
5981,0,,,,1996,1996m12
5981,0,,,,1997,1997m12
5981,0,,,,1998,1998m12
5981,0,0,0,0,1999,1999m12
5981,0,0,0,0,2000,2000m12
5981,0,0,0,0,2001,2001m12
5981,0,0,0,0,2002,2002m12
5981,0,0,0,0,2003,2003m12
5981,0,0,0,0,2004,2004m12
5981,0,0,0,0,2005,2005m12
5981,0,0,0,0,2006,2006m12
5981,0,0,0,0,2007,2007m12
5981,1,1,1,0,2008,2008m12
5981,1,1,1,0,2009,2009m12
5981,1,1,1,0,2010,2010m12
5981,1,1,1,0,2011,2011m12
5981,1,1,1,0,2012,2012m12
5981,1,1,1,0,2013,2013m12
5981,1,0,1,0,2014,2014m12
5981,1,0,1,0,2015,2015m12
5981,0,0,1,0,2016,2016m12
5981,0,0,0,0,2017,2017m12
5981,0,0,0,0,2018,2018m12
5981,0,0,0,0,2019,2019m12
5981,0,0,0,0,2020,2020m12
5981,0,0,0,0,2021,2021m12
5981,0,0,0,0,2022,2022m12
5981,0,0,0,0,2023,2023m12
6019,0,,,,1997,1997m4
6019,0,0,0,0,2000,2000m4
6071,0,,,,1996,1996m1
6071,0,,,,1997,1997m1
6071,0,,,,1998,1998m1
6071,0,,,,1999,1999m1
6071,0,0,0,0,2000,2000m1
6071,0,0,0,0,2001,2001m1
6071,0,,,,2002,2002m1
6082,1,1,1,0,1996,1996m12
6164,0,0,0,0,1996,1996m12
6164,0,0,0,0,1997,1997m12
6164,1,1,1,1,1998,1998m12
6176,0,1,0,0,1996,1996m12
6176,0,1,0,0,1997,1997m12
6176,0,1,0,0,1998,1998m12
6176,0,1,0,0,1999,1999m12
6176,0,0,0,0,2000,2000m12
6176,1,1,0,0,2001,2001m12
6176,1,1,0,0,2002,2002m12
6176,1,1,0,0,2003,2003m12
6176,1,1,0,0,2004,2004m12
6176,1,1,0,0,2005,2005m12
6176,1,1,0,0,2006,2006m12
6176,1,1,0,0,2007,2007m12
6176,1,1,0,0,2008,2008m12
6176,1,0,0,0,2009,2009m12
6176,1,0,0,0,2010,2010m12
6176,1,0,0,0,2011,2011m12
6176,1,0,0,0,2012,2012m12
6176,1,0,0,0,2013,2013m12
6176,1,0,0,0,2014,2014m12
6176,1,0,0,0,2015,2015m12
6176,1,0,0,0,2016,2016m12
6176,1,0,0,0,2017,2017m12
6176,1,0,0,0,2018,2018m12
6176,1,0,0,0,2019,2019m12
6176,1,0,0,0,2020,2020m12
6176,1,0,0,0,2021,2021m12
6176,1,0,0,0,2022,2022m12
6176,1,0,0,0,2023,2023m12
6201,1,0,1,0,1996,1996m12
6201,1,0,1,0,1997,1997m12
6201,1,0,1,0,1998,1998m12
6201,1,0,1,0,1999,1999m12
6201,1,0,1,0,2000,2000m12
6201,1,0,1,0,2001,2001m12
6201,1,0,1,0,2002,2002m12
6201,1,0,1,0,2003,2003m12
6201,1,0,1,0,2004,2004m12
6201,1,0,0,0,2005,2005m12
6201,1,0,0,0,2006,2006m12
6201,1,0,0,0,2008,2008m2
6201,1,0,0,1,2008,2008m12
6201,1,0,0,0,2009,2009m12
6201,1,0,0,0,2010,2010m12
6201,1,0,0,0,2011,2011m12
6201,1,0,0,0,2012,2012m12
6201,1,0,1,0,2013,2013m12
6201,1,0,0,0,2014,2014m12
6201,1,0,0,0,2015,2015m12
